시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,평균 속도,평균 소요 시간,평균 기온,일강수량,평균 풍속,월,일,년
0,30,40129.761,9153.87,93627.546,142911.177,57.5,30.0,27.4,64.0,7.8,8,22,2018
0,16,314053.822,23167.578999999998,236603.91600000003,573825.317,37.645,35.71,6.5,0.0,2.9,1,12,2020
1,13,616222.2170000001,44005.795,237320.86,897548.872,27.818,42.273,14.5,0.0,5.8,4,13,2018
0,16,302017.63,32566.417,176023.725,510607.77200000006,38.815,33.037,8.7,0.0,2.8,12,17,2018
1,12,226730.171,74167.18,259805.32,560702.671,27.273000000000003,33.455,3.9,1.0,3.0,12,12,2018
0,18,394080.5770000001,45415.749,186638.02399999998,626134.3489999999,38.19,32.048,13.8,0.0,2.3,11,9,2018
1,27,1234013.663,172436.634,596968.775,2003419.073,28.231,40.269,2.5,0.0,2.0,1,3,2018
0,0,211425.52,23124.871,110880.921,345431.31200000003,44.583,31.312,19.3,0.0,1.1,9,24,2019
1,38,24559.596,4561.598,92189.43,121310.62400000001,33.833,45.722,13.7,0.0,1.3,3,29,2018
0,9,62538.685,6968.81,70438.746,139946.241,45.158,28.158,1.2,1.5,3.3,12,28,2018
1,24,1262405.554,98548.606,526025.618,1886979.7780000002,39.046,31.06900000000001,-6.1,0.0,2.0,2,9,2019
0,0,207824.086,18120.363999999998,103813.295,329757.745,45.756,30.171,18.5,0.0,1.2,5,11,2019
1,25,309428.645,36101.937999999995,318485.46,664016.044,33.4,48.667,8.8,2.5,1.3,1,23,2020
1,3,415032.338,33197.272000000004,271538.147,719767.7559999998,50.8,48.543,9.367,4.5,1.133,12,22,2018
1,34,157119.445,15689.095,154851.499,327660.04,31.6,46.2,3.9,0.0,0.0,3,1,2019
0,39,273986.945,22903.41,232702.49800000002,529592.853,47.348,57.348,17.1,0.0,4.7,4,10,2018
0,22,171995.52300000002,19985.793999999998,128284.543,320265.86,49.222,43.611,9.0,26.0,2.9,10,26,2018
0,18,407516.214,38699.013,180076.423,626291.65,39.458,32.792,7.1,0.0,2.7,1,30,2020
0,1,280031.267,30871.772,178868.326,489771.365,53.6,39.971,14.725,0.0,2.025,5,10,2019
1,2,164293.69199999998,18805.29,187308.08,370407.061,34.5,18.875,3.8,0.5,2.1,2,18,2018
1,32,245496.793,11181.603000000001,127592.531,384270.927,33.95,36.85,28.1,0.0,2.1,7,27,2019
1,35,207597.505,20484.959,139574.68099999998,367657.145,27.25,29.625,6.9,0.0,1.7,12,5,2018
1,8,68467.233,7032.06,67615.789,143115.082,27.889,20.333,10.4,0.0,2.0,11,20,2018
1,24,1002063.642,53609.03599999999,504947.464,1560620.142,41.244,31.058000000000003,19.1,0.0,2.1,9,13,2019
1,31,146805.959,10046.661,84267.94900000001,241120.57,40.833,17.667,11.6,0.5,3.5,4,20,2020
1,27,1023885.19,194384.974,575152.879,1793423.043,33.688,45.125,27.1,0.0,5.0,5,24,2019
0,36,67457.884,21037.297000000002,154600.115,243095.297,46.625,51.15600000000001,24.1,18.0,1.1,9,27,2019
1,4,67998.26299999999,39909.825,101795.70800000001,209703.796,34.455,59.636,17.5,0.5,3.2,6,14,2018
1,8,69452.755,7822.648,93267.502,170542.905,25.111,24.556,28.0,0.0,1.8,7,27,2018
1,24,1181407.9440000001,133888.193,533050.563,1848346.701,37.0,33.598,1.1,0.0,0.7,1,18,2018
0,40,395051.16799999995,27550.208,144551.312,567152.688,55.353,45.588,20.2,0.0,5.2,10,2,2018
0,1,318216.62100000004,25738.481,151063.753,495018.856,49.304,51.022,11.55,0.125,2.425,3,25,2020
0,28,45739.727999999996,19201.45,100675.038,165616.216,56.57100000000001,35.714,19.9,3.0,1.4,6,18,2019
0,30,44583.88400000001,8327.39,111481.069,164392.343,60.5,29.125,9.2,0.0,1.6,1,18,2018
1,34,147172.115,20033.641,153134.19199999998,320339.94800000003,27.8,54.0,5.2,13.5,0.0,3,6,2019
0,22,209965.867,9997.508,115873.17199999999,335836.547,50.6,39.7,17.0,0.0,0.1,9,15,2019
1,5,811661.3520000002,78360.65400000001,387052.99799999996,1277075.004,51.753,51.602,8.12,0.0,3.16,4,8,2020
1,13,588583.841,40667.441,221943.823,851195.1059999998,32.364000000000004,29.909,15.0,0.0,3.0,10,16,2019
1,23,127609.439,10111.69,85498.85,223219.98,50.32100000000001,45.893,28.15,0.0,3.8,7,23,2018
1,25,273292.435,38147.818999999996,269096.11100000003,580536.365,33.875,44.75,25.7,10.5,5.5,6,27,2018
0,6,84715.582,15695.159,78116.578,178527.319,42.097,19.323,7.2,0.0,1.0,2,7,2020
0,30,42679.667,7632.826,51554.42,101866.913,55.25,35.625,12.4,0.0,1.3,4,9,2020
1,8,76182.424,4737.873,71760.505,152680.801,25.889,21.222,7.3,0.0,5.8,3,31,2019
1,35,185239.793,18237.384,163051.253,366528.43,34.625,30.0,11.2,0.0,1.8,2,14,2020
0,40,367005.271,31612.701,202006.138,600624.111,52.167,52.611,23.85,0.0,3.05,8,30,2019
1,33,445197.42,23849.417,208469.366,677516.204,49.188,60.63800000000001,15.6,0.0,2.1,11,3,2019
1,32,210186.742,12690.536,119019.4,341896.679,34.7,33.85,17.3,0.0,2.7,5,21,2019
0,18,438080.77,29390.97,153741.469,621213.209,40.04,29.96,11.7,0.0,1.2,2,24,2020
0,9,63226.424000000006,6428.763000000001,86029.07400000001,155684.262,47.57899999999999,28.053,19.2,0.0,2.1,10,22,2019
0,6,82857.98599999999,15130.271999999999,96520.347,194508.60600000003,41.556,21.852,7.8,0.0,1.4,2,21,2018
1,15,833991.7740000002,203393.389,306512.94899999996,1343898.112,40.222,71.926,19.467,0.0,1.567,7,3,2019
0,9,68881.90400000001,3233.4440000000004,82682.564,154797.91199999998,48.526,28.105,12.0,0.0,1.5,1,24,2020
1,23,153692.637,12678.278,62467.91,228838.825,51.152,50.364,4.65,0.0,3.35,2,7,2020
0,30,38526.774,8112.029,96218.609,142857.41199999998,56.75,31.625,17.5,0.0,2.1,5,31,2019
1,32,241056.14800000002,15131.296999999999,116073.715,372261.16,34.1,35.45,23.8,32.5,1.7,7,18,2019
0,20,112572.463,5835.98,78348.94,196757.383,38.667,27.556,19.8,3.0,1.4,5,27,2018
0,28,46500.751,18990.738,93997.853,159489.343,55.857,36.857,25.0,61.5,6.2,9,6,2019
1,12,239568.812,46563.337,287802.193,573934.3420000001,29.727,29.0,7.0,13.5,2.3,12,23,2018
0,0,218556.729,19619.533,111450.90400000001,349627.167,44.875,31.229,6.7,0.0,2.4,1,31,2020
0,20,140098.518,8874.636,84601.065,233574.218,42.333,25.667,12.7,0.0,1.3,4,10,2020
1,33,453274.081,56444.668,189159.759,698878.507,50.847,62.319,7.95,0.0,4.8,11,22,2018
0,14,215284.55399999997,22916.046000000002,118236.345,356436.945,44.649,35.297,7.9,0.0,4.2,1,29,2020
1,4,101694.257,12710.503,70066.872,184471.63199999998,36.1,64.5,2.4,0.5,3.1,3,2,2020
1,37,32863.191,7708.129,64061.395,104632.715,25.75,28.0,22.0,179.5,2.4,9,13,2018
0,14,230145.076,20848.311,96521.075,347514.4620000001,45.784,33.676,10.4,0.0,3.8,3,13,2020
0,0,211295.93899999998,22803.612,108084.317,342183.86799999996,43.854,32.021,26.0,0.0,2.1,8,20,2019
0,40,408936.605,21993.124,136728.994,567658.7220000001,53.684,43.368,4.633,0.0,6.9,2,1,2018
1,12,218346.68899999998,49320.878,324080.955,591748.522,28.273000000000003,32.727,7.6,2.5,4.1,3,11,2019
0,16,297246.942,31075.987,233371.172,561694.101,37.815,33.963,26.8,0.0,1.1,8,6,2018
1,3,470095.94700000004,46183.59,193461.926,709741.463,51.9,43.475,8.5,0.0,2.8,4,2,2020
0,40,436382.018,26803.676,140876.12300000002,604061.818,53.722,52.0,11.967,0.0,7.867000000000001,3,19,2020
0,16,286825.24100000004,22783.175,198660.014,508268.43,37.419,34.387,13.0,0.5,1.7,11,30,2019
0,36,73661.69900000001,14759.61,183521.297,271942.607,47.125,51.312,6.8,0.0,3.5,1,12,2020
1,5,805765.26,72964.394,365280.98600000003,1244010.64,51.237,52.731,3.5,0.4,5.225,4,13,2020
0,22,228818.109,14413.122,82725.662,325956.893,51.25,39.2,0.3,0.0,2.6,2,10,2020
0,22,188356.61899999998,13797.81,136778.7,338933.12899999996,49.167,44.444,-0.3,0.0,1.7,2,13,2019
0,28,48329.429000000004,14154.403,110337.30699999999,172821.139,58.286,33.143,12.2,0.0,1.2,3,19,2019
1,23,155655.544,9753.511999999999,65986.62400000001,231395.68,49.81800000000001,53.97,6.7,5.5,4.45,3,28,2020
1,32,214238.225,12981.098999999998,114613.145,341832.469,31.0,34.45,18.3,0.0,1.9,4,22,2019
1,21,278467.365,47160.199,204143.665,529771.2289999999,51.029,58.059,20.9,0.0,2.3,5,30,2019
0,18,425223.75200000004,30805.998,147057.453,603087.203,39.833,32.958,12.3,0.0,1.3,4,3,2020
0,28,45575.041,12448.526000000002,114057.075,172080.642,59.57100000000001,32.571,10.2,0.5,4.2,3,16,2018
0,19,392752.604,45271.46400000001,249880.992,687905.061,47.432,48.081,5.9,0.0,3.7,12,7,2019
1,17,523255.721,77709.09,207796.086,808760.897,31.885,37.577,17.2,1.0,2.367,5,25,2018
1,13,575642.606,40467.346,238768.37699999998,854878.329,27.0,46.182,20.1,1.0,3.7,9,11,2018
0,40,379105.362,32850.516,186528.23100000003,598484.11,52.556,51.778,27.533,5.5,5.132999999999999,8,22,2019
1,31,137947.362,13404.69,92061.90699999999,243413.95899999997,34.667,17.333,9.5,0.0,2.4,4,15,2019
0,1,287205.972,24824.666,171332.544,483363.18200000003,52.257,41.486,1.875,2.75,3.875,1,5,2018
1,13,673189.48,42870.373,239723.539,955783.392,27.455,44.455,27.2,0.0,2.1,8,6,2018
1,10,107596.525,19475.314,129527.735,256599.574,27.667,17.333,17.9,0.0,4.3,10,1,2018
1,15,728657.892,99134.325,378450.99,1206243.207,37.926,69.03699999999999,6.3,133.0,6.367000000000001,2,28,2018
1,23,140752.336,11471.08,88244.536,240467.951,49.515,52.81800000000001,3.7,0.0,3.35,1,15,2020
1,5,751465.63,76177.776,544347.499,1371990.905,50.86,52.548,0.82,0.0,3.7,1,20,2020
1,25,289716.777,37690.227999999996,288034.24199999997,615441.247,33.188,46.625,17.7,9.5,3.4,4,23,2019
1,38,24133.287999999997,5298.22,102852.665,132284.173,35.444,43.0,13.5,0.0,1.6,4,16,2019
0,19,275248.349,49968.672999999995,323100.106,648317.127,50.82100000000001,45.5,25.9,0.0,4.0,8,20,2018
1,11,446418.50899999996,22995.199,107855.385,577269.0920000001,31.571,17.0,18.8,0.0,1.6,6,24,2019
0,14,190283.61899999998,17650.033,147645.979,355579.6320000001,48.657,35.429,10.0,0.0,2.1,2,27,2018
0,36,64502.066,23119.822999999997,185683.122,273305.011,46.533,49.1,5.25,4.5,1.6,1,4,2018
1,24,1143136.994,187874.56399999998,488301.239,1819312.7969999998,36.586,34.586,16.7,0.0,0.3,5,14,2018
1,4,94075.32400000001,12120.091999999999,74689.355,180884.771,35.4,56.1,8.7,0.0,1.3,3,31,2020
1,32,201542.16600000003,7481.257,143225.469,352248.89200000005,32.5,33.55,19.9,0.0,1.7,9,24,2018
1,23,157202.27,12886.665,60908.447,230997.38199999998,50.273,50.879,6.25,0.0,4.8,3,11,2020
0,26,86194.587,3775.905,41891.079,131861.571,39.6,19.867,15.5,15.75,2.8,5,7,2018
1,24,1177216.446,166131.703,539473.957,1882822.106,36.529,33.759,15.4,0.5,2.9,9,11,2018
1,21,267534.797,19801.943,157580.659,444917.399,52.438,41.5,5.067,1.3330000000000002,4.7330000000000005,2,10,2018
0,19,380864.302,41980.643,210102.37699999998,632947.323,51.0,45.393,10.5,3.5,1.5,3,3,2019
1,37,31098.142999999996,6103.757,58584.239,95786.13900000001,32.75,24.75,18.6,193.0,4.4,9,21,2019
0,40,373012.505,19865.438000000002,148773.19,541651.1329999999,55.882,45.471,8.167,0.0,5.0,12,15,2018
1,35,203190.074,15994.04,149186.414,368370.529,27.5,29.875,5.7,0.0,1.3,1,30,2019
0,14,226276.745,19077.043,84789.177,330142.965,45.405,33.568000000000005,13.0,2.0,5.5,3,27,2020
0,16,294988.261,32500.164,235234.86899999998,562723.294,36.444,34.926,29.3,0.0,4.3,8,1,2018
0,16,297278.641,31766.962000000003,234044.699,563090.301,36.444,34.481,28.4,0.0,5.0,8,2,2018
0,28,43199.170999999995,17276.916,106796.461,167272.549,59.857,32.286,14.5,0.0,1.5,4,26,2018
0,18,357196.617,31894.335,200026.842,589117.794,38.619,31.095,27.2,0.0,1.1,7,28,2018
0,16,293718.42699999997,19080.536,211453.815,524252.778,37.556,34.852,12.9,27.0,3.7,2,3,2019
0,36,66709.649,19378.468,166432.733,252520.85,46.967,48.0,13.65,0.0,1.75,4,17,2019
1,37,29580.18,7603.0380000000005,64257.051,101440.269,28.5,23.5,2.9,0.0,2.3,1,18,2019
1,3,463555.575,35492.273,333982.48600000003,833030.333,51.15,43.95,5.567,0.0,1.8,1,5,2020
0,18,423706.284,29362.964,125641.788,578711.036,39.762,30.048,20.1,29.0,4.6,10,6,2018
0,18,382781.691,43920.337,173002.417,599704.445,39.143,31.333,16.9,6.5,2.3,10,26,2018
0,22,161484.045,19289.975,114209.726,294983.74600000004,47.556,45.5,11.3,2.0,1.1,4,4,2018
1,27,1113352.23,159850.883,643656.97,1916860.083,27.538,40.154,2.3,40.5,2.7,3,21,2018
1,17,514398.766,63037.934,248560.65600000002,825997.3559999998,36.882,30.882,11.0,24.167,3.533,2,12,2020
1,12,237215.763,26546.539,176385.504,440147.80700000003,38.417,25.083,10.1,0.0,2.2,4,15,2020
0,18,410199.914,27205.422000000002,161514.83800000002,598920.174,38.333,40.958,20.6,0.0,4.0,10,6,2019
1,27,1163495.699,164262.001,628601.423,1956359.1230000001,27.192,41.269,8.3,7.0,2.2,2,27,2019
0,16,286497.76,41164.222,186086.372,513748.355,38.71,33.613,23.6,0.0,3.7,6,25,2019
0,26,88552.44300000001,8064.201,38733.153,135349.797,40.4,21.8,3.167,0.0,5.3,12,5,2019
1,15,797192.079,107428.79400000001,594808.413,1499429.285,39.519,70.333,11.767,36.667,6.5,3,20,2019
1,2,152393.32,22148.838,192309.745,366851.903,32.75,20.625,12.9,0.0,3.2,10,20,2018
1,37,28497.815,6826.145,65338.312999999995,100662.273,32.0,24.75,24.4,36.5,2.5,9,9,2019
0,30,46079.282999999996,8687.94,91903.436,146670.659,57.0,31.875,14.1,0.0,1.5,11,12,2019
1,35,194086.737,18729.644,137195.717,350012.097,27.875,29.0,5.2,0.0,2.3,3,8,2019
0,36,66743.48599999999,22659.592999999997,183853.73100000003,273256.811,46.633,48.667,6.05,0.0,1.5,3,2,2018
1,10,104516.382,19331.505,145486.051,269333.937,28.0,18.333,15.4,0.0,2.8,10,10,2018
0,26,89768.73599999998,5246.2469999999985,35621.486000000004,130636.47,39.0,24.4,3.7,0.0,5.267,3,11,2020
0,39,294169.05100000004,22884.015,259622.292,576675.358,46.857,59.048,28.7,0.0,2.9,8,8,2018
1,33,471527.744,36321.75700000001,166681.253,674530.7540000001,49.40600000000001,60.13,6.15,0.0,1.85,3,6,2020
1,5,709496.7309999998,91125.787,503235.06799999997,1303857.586,51.73,50.933,19.325,2.875,4.55,5,15,2018
1,37,28065.172000000002,7039.857,72539.679,107644.70800000001,32.5,24.25,10.3,0.0,2.2,11,8,2019
1,11,451949.80600000004,25866.125,99423.01199999999,577238.943,29.857,19.0,12.8,0.0,1.633,5,8,2019
0,0,251201.988,12980.893,77477.63,341660.51200000005,44.792,29.354,21.3,60.5,8.6,9,22,2019
1,34,156987.501,17443.338,162229.6,336660.44,42.2,39.4,19.5,60.0,3.0,6,6,2019
0,30,45236.387,7974.666,88547.36099999998,141758.414,57.25,31.125,17.6,0.0,1.8,5,20,2019
0,16,284177.428,40905.862,254723.665,579806.955,38.806,34.032,18.9,0.0,2.0,10,24,2019
1,7,1003992.191,164472.771,598145.488,1766610.451,38.647,30.765,16.5,5.0,2.3,7,9,2019
1,37,28815.974,8028.760999999998,67191.582,104036.317,29.0,23.5,12.0,7.5,2.7,3,19,2018
1,12,222242.553,75090.062,316638.46,613971.076,28.455,30.364,24.0,5.5,2.5,6,29,2018
1,10,112635.101,14236.823999999999,141257.008,268128.933,30.333,15.0,17.1,0.0,2.3,10,7,2018
1,24,1132800.912,65593.069,580498.2220000001,1778892.2030000002,42.151,28.791,3.7,27.5,3.5,1,26,2020
1,24,1192339.755,143789.988,559111.295,1895241.0380000002,38.437,31.333,-2.2,0.0,0.8,1,29,2019
1,2,200317.72600000002,26086.443,172731.90300000002,399136.07200000004,37.111,25.222,7.8,6.0,1.8,3,7,2020
1,33,461054.72,35719.13,196183.361,692957.2109999999,51.069,61.931,7.95,0.0,2.9,2,2,2019
1,38,27355.467999999997,5273.266,86443.21699999999,119071.95199999999,34.278,47.056,4.0,0.0,1.5,3,2,2018
0,0,215868.063,22801.975,121601.65199999999,360271.69,45.512,30.585,24.6,12.0,6.8,8,17,2018
1,34,142960.033,25780.605,170500.245,339240.883,39.6,43.6,9.8,0.0,2.6,11,7,2019
1,27,1079732.241,181722.93300000002,578223.8420000001,1839679.0159999998,33.0,45.0,25.8,7.0,1.4,8,21,2019
1,2,147056.103,37241.016,177320.178,361617.29799999995,32.375,23.5,20.3,0.0,3.9,9,10,2018
1,2,147640.78,37893.174,183258.197,368792.15,30.875,24.375,8.6,23.0,4.8,4,6,2018
1,25,329211.645,20852.273999999998,268281.042,618344.961,35.812,42.688,6.8,9.5,1.7,12,16,2018
1,11,481225.224,20374.296000000002,102358.964,603958.4839999999,31.714,17.0,2.067,0.0,2.267,2,12,2019
0,1,268506.776,24927.04,218483.55800000002,511917.374,52.743,40.914,13.075,0.0,2.15,3,28,2019
0,0,213209.083,15058.508999999998,111253.478,339521.07,45.125,30.146,14.9,0.0,1.2,10,27,2019
1,4,85413.969,42702.422999999995,81606.045,209722.437,35.1,55.5,16.7,82.5,3.8,5,27,2019
1,24,1157319.994,105135.06800000001,519407.32,1781862.382,41.465,30.174,20.7,0.0,2.5,5,25,2019
1,32,195769.424,11690.386,103003.44099999999,310463.251,30.1,35.55,4.2,0.0,2.7,2,21,2018
1,23,143359.256,14622.373,71985.305,229966.93399999998,48.81800000000001,54.727,15.15,0.5,1.8,11,4,2019
0,6,82754.53,31425.147,106458.76800000001,220638.445,41.774,19.516,19.9,0.0,2.2,5,22,2019
1,7,1033804.545,108448.725,439057.006,1581310.2759999996,40.549,28.0,1.7,0.0,2.0,4,22,2020
1,10,117620.65199999999,9924.302,114521.31199999999,242066.265,26.333,17.333,-3.4,3.0,5.1,2,4,2018
1,32,228351.495,14210.233999999999,104334.487,346896.216,29.8,35.65,8.7,10.5,2.8,12,6,2018
1,12,226485.50600000002,38796.49,374373.467,639655.463,37.833,27.25,9.1,0.5,2.3,12,25,2019
0,1,294394.346,31235.546000000002,151494.416,477124.30799999996,53.114,40.457,9.8,0.0,3.15,12,5,2018
1,5,751810.7779999998,76639.701,362804.287,1191254.7659999998,51.371,51.64,17.925,349.875,6.375,10,5,2018
1,13,689450.1159999999,26982.254,230771.657,947204.027,34.181999999999995,26.545,26.8,94.5,6.2,8,11,2019
0,26,84793.59800000001,6969.596,40442.537000000004,132205.731,39.467,20.0,-1.725,0.375,4.525,1,29,2018
1,17,523677.31899999996,46918.972,252896.32,823492.61,31.769,37.308,11.633,0.0,3.533,3,26,2019
0,16,319701.724,27450.303,142223.424,489375.4520000001,38.129,34.774,9.4,6.5,3.3,2,28,2020
1,25,299457.62,18903.433999999997,244912.03100000002,563273.085,36.0,41.625,21.7,0.0,2.3,9,23,2018
0,19,303156.128,43212.38,263698.47,610066.9770000001,47.162,48.838,7.2,0.0,3.5,1,3,2020
1,34,141276.051,26241.921000000002,161174.363,328692.335,39.2,48.0,8.8,0.0,1.5,11,6,2019
1,15,890007.353,231874.92899999997,328687.679,1450569.961,41.074,70.148,15.4,0.0,1.767,6,11,2019
1,4,85611.05699999999,31536.312,114173.252,231320.622,35.36400000000001,58.182,11.8,0.0,2.7,5,1,2019
1,11,467557.328,11544.718,141430.59,620532.635,34.143,14.429,3.733,0.5,1.7,2,18,2018
1,23,133930.47,9917.446,62827.42,206675.336,49.32100000000001,45.964,-2.95,0.25,4.95,1,24,2018
1,33,450141.758,37518.502,175445.19100000002,663105.452,50.139,63.333,2.35,0.0,3.85,2,1,2018
0,26,77833.203,3836.7340000000004,36772.403,118442.34,39.933,20.067,15.05,0.0,2.9,10,23,2018
1,33,457690.13899999997,28800.882,230684.318,717175.338,48.812,61.493,16.55,4.0,3.2,11,24,2019
0,18,362296.604,46388.135,173025.487,581710.2270000001,38.429,31.0,23.4,2.5,2.3,6,26,2018
1,25,269796.63399999996,39498.884,253112.74399999998,562408.261,34.25,45.25,19.2,4.0,2.6,5,28,2018
0,22,190774.997,12978.83,138763.13199999998,342516.96,49.556,42.722,-2.5,0.0,5.5,3,23,2019
0,14,236780.94199999998,21724.865,76150.405,334656.212,45.703,33.378,9.1,4.5,5.8,3,10,2020
0,19,356245.23,61784.995,228254.61899999998,646284.843,51.07100000000001,45.607,14.0,0.0,2.9,10,11,2018
1,5,731847.587,57678.162000000004,600644.113,1390169.862,51.562,51.258,1.033,0.0,5.8,3,23,2019
0,26,73027.843,5532.0769999999975,31604.527000000002,110164.44699999999,40.067,20.0,17.075,0.0,2.3,4,22,2019
1,13,651914.004,32407.713,229935.174,914256.891,28.091,42.455,12.0,0.0,3.4,11,3,2018
0,14,237978.799,21469.994,86263.308,345712.101,44.649,35.459,13.1,0.0,4.1,4,8,2020
1,13,608887.373,45497.824,259156.53,913541.728,27.727,41.909,22.0,4.0,2.7,5,18,2018
1,13,620290.045,37923.867999999995,240073.938,898287.8520000002,32.636,29.455,24.3,1.0,3.5,8,16,2019
0,16,265978.75399999996,28031.44200000001,209444.267,503454.463,37.889,33.519,9.8,0.0,1.5,1,17,2018
1,15,815672.582,196917.97,447955.416,1460545.967,38.333,65.37,20.3,0.0,1.933,9,18,2018
0,14,203952.509,27822.701,166240.42,398015.631,49.312,32.688,13.4,0.0,1.5,4,17,2019
0,20,114110.714,11222.652,76431.36,201764.72600000002,38.778,28.333,10.4,7.5,2.3,12,11,2018
1,2,187851.085,17645.176,188227.26100000003,393723.52200000006,36.0,27.667,22.5,18.5,1.8,9,8,2019
0,36,78884.811,12222.078000000001,87948.817,179055.705,47.688,50.594,12.3,0.0,3.1,4,4,2020
0,28,44519.16,18383.072,97292.34199999999,160194.574,58.143,33.286,18.5,0.5,1.7,4,4,2018
1,2,146771.37,38202.234,178577.354,363550.958,31.875,22.625,11.6,0.0,2.1,11,26,2018
1,4,74499.617,10476.322,116148.781,201124.72100000002,35.091,57.364,8.8,0.0,1.9,11,3,2018
1,25,311082.49600000004,41938.801,317793.543,670814.839,35.8,43.467,2.6,0.0,1.8,1,15,2020
1,5,674638.824,40125.727999999996,719913.93,1434678.4819999996,52.494,50.337,3.175,0.0,1.675,2,5,2019
0,28,51147.097,22016.236,100065.117,173228.449,58.714,32.0,12.7,0.0,1.7,4,15,2019
1,35,189241.262,18129.718,156044.896,363415.876,27.5,30.25,4.7,0.0,2.7,3,22,2019
1,38,27335.472,4707.804,62095.746,94139.022,38.842,32.789,12.3,0.0,1.9,4,28,2020
1,11,437581.19,21029.0,106843.275,565453.465,31.0,17.285999999999998,12.267,0.0,2.567,10,24,2018
1,11,443020.11100000003,22172.086,108430.614,573622.811,30.286,18.143,10.033,0.0,2.5,10,30,2018
0,18,348552.217,47528.795,152213.292,548294.303,39.571,30.714,12.4,0.0,1.9,4,18,2018
1,37,29879.41,7449.5830000000005,58371.92,95700.912,34.5,23.0,8.4,0.0,2.1,4,2,2020
1,10,95985.35699999999,14983.516000000001,138033.25,249002.122,28.0,17.667,23.7,0.0,2.1,7,5,2018
0,40,395289.93,30486.65700000001,171453.45899999994,597230.046,51.0,53.556,23.4,2.167,6.7,9,20,2019
0,16,291559.88899999997,34280.003,221549.022,547388.914,37.258,35.903,24.7,13.0,1.3,7,22,2019
0,9,64597.86,3741.901,65931.907,134271.669,47.789,26.684,6.8,0.0,1.6,3,24,2019
0,14,197797.893,15576.415,170628.12699999998,384002.435,50.312,32.562,6.4,0.0,3.0,3,24,2019
0,36,65305.927,23046.944,179236.175,267589.04600000003,46.9,48.7,14.2,0.0,2.75,4,9,2018
1,31,162536.788,7355.978,106461.57,276354.336,44.0,14.167,3.7,0.0,2.8,2,9,2020
1,11,417020.05,22481.799,108131.80300000001,547633.6510000001,30.143,17.857,14.867,0.0,4.4,3,14,2018
0,39,271741.997,23942.996,275035.84,570720.833,47.19,58.762,15.6,0.0,2.2,10,25,2018
1,27,1060538.597,150299.641,554302.827,1765141.065,32.844,43.40600000000001,4.1,0.0,2.5,1,13,2020
0,19,390280.739,58978.152,177389.984,626648.874,46.514,49.243,5.1,0.0,4.6,2,4,2020
1,37,37279.424,4508.412,51200.056,92987.89199999999,37.5,19.75,11.7,17.5,4.3,4,19,2020
