시군명,상호명,소재지도로명주소,소재지지번주소,전화번호,사업장구분,사업장규모,월배출예상량(Kg),일배출예상량(Kg),처리방법구분,위탁업소명,위도,경도,데이터기준일자,비고
포천시,가르텐비어,경기도 포천시 소흘읍 송우로 53,경기도 포천시 소흘읍 송우리 159-3번지,031-000-0000,음식점,204,500,17,자가재활용,,37.8285913546,127.1430035275,2018-12-11,
포천시,가산초등학교,경기도 포천시 가산면 가산로309번길 25,경기도 포천시 가산면 마산리 406번지,031-544-5095,집단급식소,237,690,23,위탁재활용,청수환경산업(주),37.8474718861,127.1848614513,2018-12-11,
포천시,갈비찜 그뤠잇,경기도 포천시 호국로 1364,경기도 포천시 어룡동 292번지,031-000-0000,음식점,246,380,13,위탁재활용,청수환경산업(주),37.8809732830,127.1876946047,2018-12-11,
포천시,갈월중학교,경기도 포천시 소흘읍 죽엽산로 56-12,경기도 포천시 소흘읍 이가팔리 487번지,031-540-2107,집단급식소,420,1260,42,자가재활용,,37.8240654619,127.1528878380,2018-12-11,
포천시,강구동시골밥상,경기도 포천시 화현면 화동로 385,경기도 포천시 화현면 화현리 760-2번지,031-534-0707,음식점,224.55,480,16,위탁재활용,청수환경산업(주),37.9010814017,127.3055139268,2018-12-11,
포천시,거구참숯왕갈비,경기도 포천시 소흘읍 죽엽산로167번길 26,경기도 포천시 소흘읍 이가팔리 26-8번지,031-544-5252,음식점,281.3,30,1,위탁재활용,청수환경산업(주),37.8159534565,127.1624225030,2018-12-11,
포천시,거구참숯왕갈비,경기도 포천시 소흘읍 죽엽산로167번길 26-1,경기도 포천시 소흘읍 이가팔리 26-13번지,031-543-9289,음식점,281.3,1200,40,위탁재활용,청수환경산업(주),37.8159529329,127.1628086335,2018-12-11,
포천시,경기도립의료원 포천병원,경기도 포천시 포천로 1648,경기도 포천시 신읍동 243-1번지,031-539-9146,집단급식소,460,1380,46,자가재활용,,37.9030485609,127.1973575920,2018-12-11,
포천시,경복대학,경기도 포천시 신북면 신평로 154,경기도 포천시 신북면 신평리 131번지,031-539-5237,집단급식소,250,750,25,자가재활용,,37.9475182392,127.2229592690,2018-12-11,
포천시,경복대학(지성관),경기도 포천시 신북면 신평로 154,경기도 포천시 신북면 신평리 131번지,031-539-5381,집단급식소,206,600,20,자가재활용,,37.9475182392,127.2229592690,2018-12-11,
포천시,경북중학교,경기도 포천시 가산면 감암길 16,경기도 포천시 가산면 감암리 194번지,031-544-1815,집단급식소,138,390,13,위탁재활용,청수환경산업(주),37.8493044773,127.1882745310,2018-12-11,
포천시,고모리691,경기도 포천시 소흘읍 고모루성길 267,경기도 포천시 소흘읍 고모리 691번지,031-541-9691,음식점,196.95,700,23,자가재활용,,37.7967837073,127.1606668371,2018-12-11,
포천시,공간,경기도 포천시 송우로 227,경기도 포천시 동교동 538-22번지,031-544-9396,음식점,293,600,20,위탁재활용,청수환경산업(주),37.8386450531,127.1276975065,2018-12-11,
포천시,관동해물칼국수,경기도 포천시 소흘읍 죽엽산로 212,경기도 포천시 소흘읍 고모리 504-7번지,031-543-8659,음식점,208.96,1500,50,위탁재활용,청수환경산업(주),37.8128645309,127.1614505679,2018-12-11,
포천시,관인고등학교,경기도 포천시 관인면 관인로 20,경기도 포천시 관인면 탄동리 607-3번지,031-538-8216,집단급식소,300,860,29,자가재활용,,38.1587971161,127.2509305379,2018-12-11,
포천시,광릉내생고기연탄구이,경기도 포천시 소흘읍 죽엽산로 651-1,경기도 포천시 소흘읍 직동리 329-1번지,031-000-0000,음식점,209,700,23,위탁재활용,청수환경산업(주),37.7768756066,127.1651989046,2018-12-11,
포천시,구드레감자탕,경기도 포천시 호국로 1403,경기도 포천시 어룡동 390-5번지,031-534-6629,음식점,281.4,480,16,위탁재활용,청수환경산업(주),37.8838348292,127.1898615275,2018-12-11,
포천시,군내해물짬뽕,경기도 포천시 군내면 청군로 3199,경기도 포천시 군내면 구읍리 46번지,031-000-0000,음식점,276.37,480,16,위탁재활용,청수환경산업(주),37.8824154186,127.2239134780,2018-12-11,
포천시,금동이네,경기도 포천시 내촌면 내촌로 24-13,경기도 포천시 내촌면 음현리 765-10번지,031-534-4121,음식점,202.16,480,16,위탁재활용,청수환경산업(주),37.7824591613,127.2270550628,2018-12-11,
포천시,내촌초등학교,경기도 포천시 내촌면 내촌로 88,경기도 포천시 내촌면 내리 334-5번지,031-532-5515,집단급식소,860,2580,86,위탁재활용,청수환경산업(주),37.7870385394,127.2304178443,2018-12-11,
포천시,노천식당 터줏대감,경기도 포천시 일동면 화동로 898,경기도 포천시 일동면 기산리 631번지,031-534-1719,음식점,244.92,520,17,위탁재활용,청수환경산업(주),37.9442455665,127.3121185741,2018-12-11,
포천시,늘봄컨벤션웨딩부페,경기도 포천시 소흘읍 솔모루로92번길 9-10,경기도 포천시 소흘읍 송우리 110-7번지,031-543-2008,음식점,1584,3650,122,자가재활용,,37.8292865893,127.1491727013,2018-12-11,
포천시,대경중학교,경기도 포천시 소흘읍 봉솔로 23,경기도 포천시 소흘읍 송우리 729-13번지,031-541-0427,집단급식소,160,480,16,자가재활용,,37.8264507779,127.1398872726,2018-12-11,
포천시,대박가든,경기도 포천시 송선로 426,경기도 포천시 선단동 305-12번지,031-535-3334,음식점,259.8,480,16,위탁재활용,청수환경산업(주),37.8633605521,127.1626950968,2018-12-11,
포천시,대복복전문점,경기도 포천시 호국로964번길 12,경기도 포천시 선단동 505-9번지,031-535-0303,음식점,285.12,500,17,위탁재활용,청수환경산업(주),37.8502215367,127.1651436663,2018-12-11,
포천시,돈까스클럽(포천점),경기도 포천시 소흘읍 호국로 517,경기도 포천시 소흘읍 이동교리 149-4번지,031-543-1701,음식점,228.95,1600,53,자가재활용,,37.8189225277,127.1367273951,2018-12-11,
포천시,돈누리식당,경기도 포천시 일동면 화동로 835,경기도 포천시 일동면 기산리 692-6번지,031-000-0000,음식점,200.5,480,16,위탁재활용,청수환경산업(주),37.9397968599,127.3079591389,2018-12-11,
포천시,돌담집,경기도 포천시 군내면 선정비로 6,경기도 포천시 군내면 구읍리 418-6번지,031-000-0000,음식점,212.46,480,16,위탁재활용,청수환경산업(주),37.8828052860,127.2127180888,2018-12-11,
포천시,동남고등학교,경기도 포천시 소흘읍 솔모루로3번길 69,경기도 포천시 소흘읍 송우리 537-1번지,031-540-5500,집단급식소,1900,5700,190,자가재활용,,37.8274204016,127.1349708036,2018-12-11,
포천시,동막골,경기도 포천시 신북면 포천로 2419,경기도 포천시 신북면 고일리 10-6번지,031-531-8080,음식점,293,530,18,위탁재활용,청수환경산업(주),37.9649861869,127.1924340859,2018-12-11,
포천시,동이호박오리,경기도 포천시 소흘읍 광릉수목원로 700-3,경기도 포천시 소흘읍 직동리 377-1번지,031-543-3534,음식점,531.24,1500,50,자가재활용,,37.7732908015,127.1577793334,2018-12-11,
포천시,돼지네식당,경기도 포천시 호국로 964,경기도 포천시 선단동 502-6번지,031-542-5100,음식점,203.63,480,16,위탁재활용,청수환경산업(주),37.8509157263,127.1648043223,2018-12-11,
포천시,뚝통,경기도 포천시 소흘읍 송우로 76,경기도 포천시 소흘읍 송우리 726-78번지,031-544-4200,음식점,245.43,700,23,위탁재활용,청수환경산업(주),37.8301163440,127.1409731528,2018-12-11,
포천시,뜰안에밥상,경기도 포천시 소흘읍 광릉수목원로 735,경기도 포천시 소흘읍 직동리 383-10번지,031-543-9252,음식점,240.76,800,27,위탁재활용,청수환경산업(주),37.7719318119,127.1566755413,2018-12-11,
포천시,롯데리아 포천DT점,경기도 포천시 소흘읍 호국로 231,경기도 포천시 소흘읍 이동교리 389-3번지,031-544-9200,음식점,648,120,4,위탁재활용,청수환경산업(주),37.7950053410,127.1257847759,2018-12-11,
포천시,만수장,경기도 포천시 소흘읍 광릉수목원로 874,경기도 포천시 소흘읍 이곡리 468-1번지,031-543-7897,음식점,202.31,900,30,자가재활용,,37.7775386994,127.1471977742,2018-12-11,
포천시,맛있는밥집,경기도 포천시 군내면 용정경제로1길 13-19,경기도 포천시 군내면 용정리 476-5번지,031-000-0000,음식점,225.4,600,20,위탁재활용,청수환경산업(주),37.8842205335,127.2018890866,2018-12-11,
포천시,명지원,경기도 포천시 일동면 화동로 1258,경기도 포천시 일동면 화대리 367-5번지,031-536-9919,음식점,287.99,1500,50,자가재활용,,37.9719342328,127.3308194716,2018-12-11,
포천시,목석산방,경기도 포천시 내촌면 금강로 2872-46,경기도 포천시 내촌면 소학리 69번지,031-531-2828,음식점,225.17,480,16,자가재활용,,37.8197561275,127.2631593388,2018-12-11,
포천시,무봉리 토종순대국,경기도 포천시 소흘읍 호국로 735,경기도 포천시 소흘읍 송우리 84-1번지,031-542-4466,음식점,348.18,770,26,위탁재활용,청수환경산업(주),37.8334453241,127.1520548636,2018-12-11,
포천시,미소육화,경기도 포천시 소흘읍 호국로523번길 36-10,경기도 포천시 소흘읍 이동교리 157-1번지,031-542-1415,음식점,235.2,960,32,위탁재활용,청수환경산업(주),37.8201770016,127.1348102490,2018-12-11,
포천시,배양리두루치기,경기도 포천시 소흘읍 솔모루로 31,경기도 포천시 소흘읍 송우리 439-1번지,031-000-0000,음식점,258,1140,38,위탁재활용,청수환경산업(주),37.8253116213,127.1432585665,2018-12-11,
포천시,본댁가마설렁탕,경기도 포천시 군내면 청군로 3411,경기도 포천시 군내면 구읍리 576-6번지,031-536-8983,음식점,232,480,16,위탁재활용,청수환경산업(주),37.8934122327,127.2058814994,2018-12-11,
포천시,부용원,경기도 포천시 소흘읍 죽엽산로 452,경기도 포천시 소흘읍 고모리 676-7번지,031-542-1981,음식점,370.1,750,25,위탁재활용,청수환경산업(주),37.7943724393,127.1648965676,2018-12-11,
포천시,삐노꼴레,경기도 포천시 소흘읍 광릉수목원로 1077,경기도 포천시 소흘읍 무림리 486-3번지,031-543-5557,음식점,233.76,600,20,자가재활용,,37.7770939908,127.1262545590,2018-12-11,
포천시,산꼬마,경기도 포천시 소흘읍 호국로 526,경기도 포천시 소흘읍 이동교리 39-3번지,031-000-0000,음식점,232,520,17,위탁재활용,청수환경산업(주),37.8191197511,127.1375909059,2018-12-11,
포천시,산유화 한정식,경기도 포천시 소흘읍 광릉수목원로 724-23,경기도 포천시 소흘읍 이곡리 46-6번지,031-541-0809,음식점,239.62,510,17,위탁재활용,청수환경산업(주),37.7738693677,127.1562822912,2018-12-11,
포천시,산정호수 한식뷔페,경기도 포천시 영북면 산정리 186-5,경기도 포천시 영북면 산정리 186-5,031-532-2078,음식점,239.76,600,20,위탁재활용,청수환경산업(주),38.0667259282,127.3250316153,2018-12-11,
포천시,산정호수노인요양센터,경기도 포천시 영북면 산정호수로 344,경기도 포천시 영북면 산정리 507-4번지,031-534-2883,집단급식소,280,840,28,자가재활용,,38.0686143575,127.3094847264,2018-12-11,
포천시,삼밭골가든,경기도 포천시 가산면 마전길 276,경기도 포천시 가산면 마전리 37번지,031-000-0000,음식점,248,400,13,위탁재활용,청수환경산업(주),37.8440312770,127.2261847109,2018-12-11,
포천시,서파넓적갈비,경기도 포천시 내촌면 금강로3211번길 7,경기도 포천시 내촌면 신팔리 128-15번지,031-000-0000,음식점,100,100,3,자가재활용,,37.8462821223,127.2779883248,2018-12-11,
포천시,선단초등학교,경기도 포천시 삼육사로2111번길 29,경기도 포천시 선단동 765-1번지,031-534-2392,집단급식소,596,1770,59,자가재활용,,37.8615863186,127.1554411552,2018-12-11,
포천시,성동정육한우돼지전문식당,경기도 포천시 영중면 성장로 12,경기도 포천시 영중면 성동리 447-5번지,031-532-3432,음식점,334.12,560,19,자가재활용,,38.0250101629,127.2608428358,2018-12-11,
포천시,세화유치원,경기도 포천시 소흘읍 솔모루로3번길 52-36,경기도 포천시 소흘읍 송우리 392 - 13 우정@ 유치원,031-543-5275,집단급식소,110,330,11,자가재활용,,37.8275347472,127.1374244627,2018-12-11,
포천시,송담추어탕,경기도 포천시 소흘읍 태봉로 16,경기도 포천시 소흘읍 이동교리 154번지,031-544-7756,음식점,313.5,720,24,위탁재활용,청수환경산업(주),37.8204185417,127.1363325837,2018-12-11,
포천시,송우고등학교,경기도 포천시 소흘읍 태봉로 125,경기도 포천시 소흘읍 송우리 728-8번지,031-541-6311,집단급식소,1683,4800,160,자가재활용,,37.8294525776,127.1384502440,2018-12-11,
포천시,송우중학교,경기도 포천시 소흘읍 송선로 18,경기도 포천시 소흘읍 송우리 725-2번지,031-542-8626,집단급식소,702,2100,70,위탁재활용,청수환경산업(주),37.8353106237,127.1444702862,2018-12-11,
포천시,송우초등학교,경기도 포천시 소흘읍 송우로 42,경기도 포천시 소흘읍 송우리 214번지,031-542-9104,집단급식소,470,1410,47,자가재활용,,37.8296719275,127.1434712863,2018-12-11,
포천시,수목원떡갈비,경기도 포천시 소흘읍 광릉수목원로 706,경기도 포천시 소흘읍 직동리 380-4번지,031-000-0000,음식점,259,430,14,위탁재활용,청수환경산업(주),37.7730639921,127.1589706364,2018-12-11,
포천시,수중궁갈비마당,경기도 포천시 일동면 화동로 1258,경기도 포천시 일동면 화대리 367-5번지,031-531-3333,음식점,277,2000,67,자가재활용,,37.9719342328,127.3308194716,2018-12-11,
포천시,숲속유정유치원,경기도 포천시 소흘읍 광릉수목원로779번길 82,경기도 포천시 소흘읍 이곡리 500번지,031-544-4546,집단급식소,230,290,10,위탁재활용,청수환경산업(주),37.7676274593,127.1478367800,2018-12-11,
포천시,스테이크 고릴라,경기도 포천시 송선로 508,경기도 포천시 자작동 412번지,031-000-0000,음식점,281,150,5,위탁재활용,청수환경산업(주),37.8666388311,127.1699982394,2018-12-11,
포천시,신북초등학교,경기도 포천시 신북면 청신로 2079-19,경기도 포천시 신북면 신평리 375번지,031-534-0174,집단급식소,310,930,31,위탁재활용,청수환경산업(주),37.9382977827,127.2202698845,2018-12-11,
포천시,신수원가든,경기도 포천시 소흘읍 솔모루로58번길 25,경기도 포천시 소흘읍 송우리 137-1번지,031-542-7722,음식점,253.98,2130,71,위탁재활용,청수환경산업(주),37.8265321095,127.1472249718,2018-12-11,
